Before reconciliation,Avant la réconciliation,
Begin On (Days),Commencer le (jours),
Beginning of the current subscription period,Début de la période d'abonnement en cours,
Bill Date,Date de la Facture,
Bill No,Numéro de facture,
Bill for Rejected Quantity in Purchase Invoice,Facturation de la quantité rejetée dans la facture d'achat,
Billed,Facturé,
Billed Amount,Montant facturé,
Billed Amt,Mnt Facturé,
Billed Items To Be Received,Articles facturés à recevoir,
Billed Qty,Quantité facturée,
Billing,Facturation,
Billing Address,Adresse de facturation,
Billing Address Details,Adresse de facturation (détails),
Billing Address Name,Nom de l'Adresse de Facturation,
Billing Amount,Montant de Facturation,
Billing City,Ville de Facturation,
Billing Country,Pays de Facturation,
Billing County,Département de Facturation,
Billing Currency,Devise de Facturation,
Billing Details,Détails de la Facturation,
Billing Email,E-mail de facturation,
Billing Hours,Heures Facturées,
Billing Interval,Intervalle de facturation,
Billing Interval Count,Nombre d'intervalles de facturation,
Billing Rate,Prix de Facturation,
Billing State,État de la Facturation,
Billing Status,Statut de la Facturation,
Billing Zipcode,Code postal de facturation,
Bin,Boîte,
Bio / Cover Letter,Bio / Lettre de motivation,
Blanket Order,Commande avec limites,
Blanket Order Item,Article de commande avec limites,
Blanket Order Rate,Prix unitaire de commande avec limites,
Block Supplier,Bloquer le fournisseur,
Blog Subscriber,Abonné au Blog,
Blood Group,Groupe Sanguin,
Body Text,Le corps du texte,
Body and Closing Text Help,Aide sur le corps et le texte de clôture,
Book Asset Depreciation Entry Automatically,Comptabiliser les Entrées de Dépréciation d'Actifs Automatiquement,
Book Deferred Entries Based On,Enregistrer les entrées différées en fonction de,
Book Deferred Entries Via Journal Entry,Enregistrer les écritures différées via l'écriture au journal,
Booked,Réservé,
Booked Fixed Asset,Actif immobilisé comptabilisé,
Both,Tous les deux,
Branch,Branche,
Branch Code,Code de la branche,
Brand Defaults,Valeurs par défaut de la marque,
Brand Name,Nom de la Marque,
Breakdown,Panne,
Budget,Budget,
Budget Account,Compte de Budget,
Budget Against,Budget Pour,
Budget Amount,Montant Budgétaire,
Budget Detail,Détail du budget,
Budget Variance Report,Rapport d’Écarts de Budget,
Busy,Occupé,
Buying,Achat,
Buying Settings,Paramètres d'Achat,
Buying and Selling,L'achat et la vente,
Bypass Credit Limit Check at Sales Order,Éviter le contrôle de limite de crédit à la commande client,
CC To,CC à,
CRM,CRM,
CRM Settings,Paramètres CRM,
Calculate Based On,Calculer en fonction de,
Calculate Depreciation,Calculer la dépréciation,
Calculate Estimated Arrival Times,Calculer les heures d'arrivée estimées,
Calculations,Calculs,
Calendar Event,Événement de calendrier,
Calibration,Étalonnage,
Call Details,Détails de l'appel,
Call Duration in seconds,Durée d'appel en secondes,
Call Log,Journal d'appel,
Call Received By,Appel reçu par,
Call Summary,Résumé d'appel,
Call Type,Type d'appel,
Campaign Efficiency,Efficacité des Campagnes,
Campaign Email Schedule,Calendrier des e-mails de campagne,
Campaign Name,Nom de la Campagne,
Campaign Naming By,Campagne Nommée Par,
Campaign Schedules,Horaires de campagne,
Cancel At End Of Period,Annuler à la fin de la période,
Cancel Subscription After Grace Period,Annuler l'abonnement après la période de grâce,
Cancelation Date,Date d'annulation,
Canonical URI,URI canonique,
Capacity,Capacité,
Capacity Planning,Planification de Capacité,
Capacity Planning For (Days),Planification de Capacité Pendant (Jours),
Capacity in Stock UOM,Capacité dans l'unité de stockage,
Capital Work In Progress Account,Compte d'immobilisation en cours,
Capital Work in Progress,Immobilisation en cours,
Carrier,Transporteur,
Carry Forward Communication and Comments,Reprendre les communications et commentaires,
Cash,Espèces,
Cash Entry,Écriture de Caisse,
Cash Flow,Flux de Trésorerie,
Cash/Bank Account,Compte Caisse/Banque,
Cashier,Caissier,
Cashier Closing,Fermeture de la caisse,
Cashier Closing Payments,Paiements de clôture du caissier,
Catch All,Attraper tout,
Categorize By,Catégoriser par,
Category,Catégorie,
Category Name,Nom de la Catégorie,
Cellphone Number,Numéro de téléphone portable,
Certificate,Certificat,
Certificate Details,Détails du certificat,
Certificate Limit,Limite de certificat,
Certificate No,Certificat No,
Certificate Required,Certificat requis,
Change Amount,Changer le montant,
Change this date manually to setup the next synchronization start date,Modifiez cette date manuellement pour définir la prochaine date de début de la synchronisation.,
Changes,Modifications,
Channel Partner,Partenaire de Canal,
Chargeable,Facturable,
Charges Incurred,Frais Afférents,
Chart Of Accounts,Plan Comptable,
Chart Of Accounts Template,Modèle de Plan Comptable,
Chart Preview,Aperçu du graphique,
Chart Tree,Arbre à cartes,
Chart of Accounts,Plan comptable,
Chart of Accounts Importer,Importateur de plans de comptes,
Chassis No,N ° de Châssis,
Check Supplier Invoice Number Uniqueness,Vérifiez l'Unicité du Numéro de Facture du Fournisseur,
Check if it is a hydroponic unit,Vérifiez s'il s'agit d'une unité hydroponique,
Check if material transfer entry is not required,Vérifiez si une un transfert de matériel n'est pas requis,
Check this to disallow fractions. (for Nos),Cochez cette case pour interdire les fractions. (Pour les numéros),
Cheque,Chèque,
Cheque Date,Date du Chèque,
Cheque Height,Hauteur du Chèque,
Cheque Number,Numéro de Chèque,
Cheque Print Template,Modèles d'Impression de Chèques,
Cheque Size,Taille du Chèque,
Cheque Width,Largeur du Chèque,
Cheque/Reference Date,Chèque/Date de Référence,
Cheque/Reference No,Chèque/N° de Référence,
Child Docname,Nom de l'enfant,
Class / Percentage,Classe / Pourcentage,
Clauses and Conditions,Clauses et conditions,
Clear Notifications,Effacer les notifications,
Clear Table,Effacer le tableau,
Clearance Date,Date de Compensation,
Click on Import Invoices button once the zip file has been attached to the document. Any errors related to processing will be shown in the Error Log.,Cliquez sur le bouton Importer les factures une fois le fichier zip joint au document. Toutes les erreurs liées au traitement seront affichées dans le journal des erreurs.,
Close Issue After Days,Nbre de jours avant de fermer le ticket,
Close Replied Opportunity After Days,Fermer l'opportunité répliquée après des jours,
Closed Document,Document fermé,
Closed Documents,Documents fermés,
Closing,Clôture,
Closing Account Head,Compte de clôture,
Closing Amount,Montant de clôture,
Closing Balance,Solde de clôture,
Closing Date,Date de Clôture,
Closing Text,Texte de clôture,
Code List,Liste de Codes,
Collect Progress,Envoyer des emails de suivi d'avancement,
Collection Factor (=1 LP),Facteur de collection (= 1 PF),
Collection Rules,Règles de collecte,
Collection Tier,Echelon de collecte,
Color,Couleur,
Column Break,Saut de Colonne,
Column in Bank File,Colonne dans le fichier bancaire,
Commission,Commission,
Commission Rate,Taux de Commission,
Commission Rate (%),Taux de Commission (%),
Communication Medium,Moyen de Communication,
Communication Medium Timeslot,Période de communication moyenne,
Communication Medium Type,Type de support de communication,
Companies,Sociétés,
Company,Société,
Company Account,Compte d'entreprise,
Company Address,Adresse de la Société,
Company Address Name,Nom de l'Adresse de la Société,
Company Bank Account,Compte bancaire de l'entreprise,
Company Billing Address,Adresse de la société de facturation,
Company Description,Description de l'entreprise,
Company Details,Détail de la société,
Company Email,E-mail de la Société,
Company Logo,Logo de la société,
Company Shipping Address,Adresse d'expédition,
Company Tax ID,Num. TVA intra-communautaire,
Company registration numbers for your reference. Tax numbers etc.,"Numéro d'immatriculation de la Société pour votre référence. Numéros de taxes, etc.",
Competitor,Concurrent,
Competitor Detail,Détail du concurrent,
Competitor Name,Nom du concurrent,
Competitors,Concurrents,
Completed By,Effectué par,
Completed On,Terminé le,
Completed Qty,Quantité Terminée,
Completed Work Orders,Ordres de travail terminés,
Completion By,Achèvement par,
Completion Date,Date d'Achèvement,
Completion Status,État d'Achèvement,
Comprehensive Insurance,Assurance complète,
Computer,Ordinateur,
Conditions will be applied on all the selected items combined. ,Des conditions seront appliquées sur tous les éléments sélectionnés combinés.,
Configure the action to stop the transaction or just warn if the same rate is not maintained.,Configurez une action pour stopper la transaction ou alertez simplement su le prix unitaie n'est pas maintenu.,
Confirmation Date,Date de Confirmation,
Consider Tax or Charge for,Tenir Compte de la Taxe et des Frais pour,
Consolidate Sales Order Items,Consolider les articles de la commande client,
Consolidated,Consolidée,
Consolidated Credit Note,Note de crédit consolidée,
Consolidated Financial Statement,État financier consolidé,
Consolidated Sales Invoice,Facture de vente consolidée,
Consultant,Consultant,
Consumed,Consommé,
Consumed Items,Articles consommés,
Consumed Qty,Qté Consommée,
Consumed Quantity,Quantité consommée,
Contact Desc,Desc. du Contact,
Contact Email,Email du Contact,
Contact HTML,HTML du Contact,
Contact Info,Information du Contact,
Contact Information,Informations de contact,
Contact List,Liste de contacts,
Contact Mobile,Mobile du contact,
Contact Mobile No,N° de Portable du Contact,
Contact Name,Nom du Contact,
Contact No.,N° du Contact,
Contact Person,Personne à Contacter,
Content,Contenu,
Content Type,Type de Contenu,
Contra Entry,Contre-passation,
Contract,Contrat,
Contract Details,Détails du contrat,
Contract End Date,Date de Fin de Contrat,
Contract Fulfilment Checklist,Liste de vérification de l'exécution des contrats,
Contract Period,Période du contrat,
Contract Template,Modèle de contrat,
Contract Template Fulfilment Terms,Conditions d'exécution du modèle de contrat,
Contract Terms,Termes du contrat,
Contract Terms and Conditions,Termes et conditions du contrat,
Contribution to Net Total,Contribution au Total Net,
Control Action,Action de contrôle,
Control Historical Stock Transactions,Controle de l'historique des stransaction de stock,
Conversion Factor,Facteur de Conversion,
Conversion Rate,Taux de Conversion,
Convert Item Description to Clean HTML in Transactions,Convertir les descriptions d'articles en HTML valide lors des transactions,
Converted,Converti,
Copied From,Copié Depuis,
Copy Fields to Variant,Copier les Champs dans une Variante,
Corrective,Correctif,
Corrective Action,Action corrective,
Corrective Operation,Opération corrective,
Corrective Operation Cost,Coût des opérations correctives,
Corrective/Preventive,Correctif / Préventif,
Cost,Coût,
Cost Center,Centre de coûts,
Cost Center Name,Nom du centre de coûts,
Cost Center Number,Numéro du centre de coûts,
Cost Configuration,Configuration des coûts,
Cost Per Unit,Coût par unité,
Cost of Goods Sold,Coût des marchandises vendues,
Costing,Calcul des Coûts,
Costing Amount,Montant des Coûts,
Costing Details,Détails de coûts,
Costing Rate,Tarifs des Coûts,
Costing and Billing,Coûts et Facturation,
Count,Compter,
Country,Pays,
Country of Origin,Pays d'Origine,
Coupon Code,Code de coupon,
Coupon Code Based,Code de coupon basé,
Coupon Description,Description du coupon,
Coupon Name,Nom du coupon,
Coupon Type,Type de coupon,
Create Chart Of Accounts Based On,Créer un Plan Comptable Basé Sur,
Create Ledger Entries for Change Amount,Créer des écritures de grand livre pour modifier le montant,
Create Missing Party,Créer les tiers manquants,
Create Receiver List,Créer une Liste de Réception,
Create User Permission,Créer une autorisation utilisateur,
Create in Draft Status,Créer en Statut Brouillon,
Credit,Crédit,
Credit Amount,Montant du Crédit,
Credit Amount in Account Currency,Montant du Crédit dans la Devise du Compte,
Credit Card Entry,Écriture de Carte de Crédit,
Credit Days,Nombre de jours,
Credit Limit,Limite de crédit,
Credit Limit Settings,Paramètres de la limite de crédit,
Credit Limit and Payment Terms,Limite de crédit et conditions de paiement,
Credit Limits,Limites de crédit,
Credit Months,Mois de crédit,
Credit Note,Note de crédit,
Credit Note Issued,Note de crédit émise,
Credit To,À Créditer,
Credit in Company Currency,Crédit dans la Devise de la Société,
Criteria,Critère,
Criteria Formula,Formule du Critère,
Criteria Name,Nom du Critère,
Criteria Setup,Configuration du Critère,
Criteria Weight,Pondération du Critère,
Currency Exchange,Change de Devise,
Currency Exchange Settings,Paramètres d'échange de devises,
Currency and Price List,Devise et liste de prix,
Current Address,Adresse Actuelle,
Current Address Is,L'Adresse Actuelle est,
Current Amount,Montant Actuel,
Current Asset Value,Valeur actuelle de l'actif,
Current BOM,nomenclature Actuelle,
Current Exchange Rate,Taux de change actuel,
Current Invoice End Date,Date de fin de la facture en cours,
Current Invoice Start Date,Date de début de la facture en cours,
Current Qty,Qté actuelle,
Current Serial No,Numéro de série actuel,
Current State,État actuel,
Current Stock,Stock Actuel,
Current Valuation Rate,Taux de Valorisation Actuel,
Custodian,Responsable,
Custody,Garde,
Custom,Personnaliser,
Custom Remarks,Remarques personnalisées,
Custom?,Personnaliser ?,
Customer,Client,
Customer ,Client ,
Customer / Lead Address,Adresse du Lead / Prospect,
Customer Acquisition and Loyalty,Acquisition et Fidélisation des Clients,
Customer Address,Adresse du Client,
Customer Code,Code Client,
Customer Contact,Contact client,
Customer Contact Email,Email Contact Client,
Customer Credit Balance,Solde de Crédit des Clients,
Customer Credit Limit,Limite de crédit client,
Customer Defaults,Valeurs par défaut des clients,
Customer Details,Détails du client,
Customer Feedback,Retour d'Expérience Client,
Customer Group,Groupe de clients,
Customer Group Name,Nom du Groupe Client,
Customer Groups,Groupes de Clients,
Customer Item,Article client,
Customer Items,Articles du clients,
Customer Ledger Summary,Récapitulatif client,
Customer Mobile No,N° de Portable du Client,
Customer Name,Nom du client,
Customer Naming By,Client Nommé par,
Customer Number,Numéro Client,
Customer PO Details,Détails de la Commande d'Achat client,
Customer Primary Address,Adresse principale du client,
Customer Primary Contact,Contact principal du client,
Customer Provided,Client fourni,
Customer Territory,Territoire du client,
Customer Type,Type de client,
Customer Warehouse (Optional),Entrepôt des Clients (Facultatif),
Customer or Item,Client ou Article,
Customer's Item Code,Code de l'Article du Client,
Customer's Purchase Order,N° de la Commande d'Achat du Client,
Customer's Purchase Order Date,Date de la Commande d'Achat du Client,
Customer's Purchase Order No,Numéro de Commande d'Achat du client,
Customer-wise Item Price,Prix de l'article par client,
Customers,Les clients,
Customers Without Any Sales Transactions,Clients sans transactions de vente,
Customerwise Discount,Remise en fonction du Client,
Customs Tariff Number,Tarifs Personnalisés,
Daily Timesheet Summary,Récapitulatif Quotidien des Feuilles de Présence,
Data Import Configuration,Configuration de l'importation de données,
Date Of Retirement,Date de Départ à la Retraite,
Date Settings,Paramètres de Date,
Date of Commencement,Date de démarrage,
Date of Establishment,Date de création,
Date of Incorporation,Date de constitution,
Date of Issue,Date d'Émission,
Day,Jour,
Day Of Week,Jour de la semaine,
Day of Week,Jour de la semaine,
Day to Send,Jour d'envoi,
Day(s) after invoice date,Jour (s) après la date de la facture,
Day(s) after the end of the invoice month,Jour (s) après la fin du mois de facture,
Days,Journées,
Days Until Due,Jours avant échéance,
Deal Owner,Resp. de l'opportunité,
Debit,Débit,
Debit Amount,Montant du Débit,
Debit Amount in Account Currency,Montant Débiteur en Devise du Compte,
Debit Note,Note de débit,
Debit Note Issued,Notes de Débit Émises,
Debit To,Débit Pour,
Debit in Company Currency,Débit en Devise Société,
Debit to,Débit à,
Deduct,Déduire,
Deductee Details,Détails de la franchise,
Deductions or Loss,Déductions ou Perte,
Default Account,Compte par Défaut,
Default Accounts,Comptes par défaut,
Default BOM,Nomenclature par Défaut,
Default Bank Account,Compte Bancaire par Défaut,
Default Billing Rate,Prix de Facturation par Défaut,
Default Buying Cost Center,Centre de Coûts d'Achat par Défaut,
Default Buying Price List,Liste des Prix d'Achat par Défaut,
Default Buying Terms,Conditions d'achat par défaut,
Default Cash Account,Compte de Caisse par Défaut,
Default Company,Société par Défaut,
Default Company Bank Account,Compte bancaire d'entreprise par défaut,
Default Cost Center,Centre de Coûts par Défaut,
Default Cost of Goods Sold Account,Compte de charges (achats) par défaut,
Default Costing Rate,Coût de Revient par Défaut,
Default Currency,Devise par Défaut,
Default Customer Group,Groupe de Clients par Défaut,
Default Deferred Expense Account,Compte de dépenses différées par défaut,
Default Deferred Revenue Account,Compte de produits comptabilisés d'avance par défaut,
Default Dimension,Dimension par défaut,
Default Distance Unit,Unité de distance par défaut,
Default Expense Account,Compte de Charges par Défaut,
Default Finance Book,Livre comptable par défaut,
Default Finished Goods Warehouse,Entrepôt de Produits Finis par Défaut,
Default Holiday List,Liste de Vacances par Défaut,
Default Income Account,Compte de produit (vente) par défaut,
Default Inventory Account,Compte d'Inventaire par Défaut,
Default Item Group,Groupe d'Éléments par Défaut,
Default Item Manufacturer,Fabricant de l'article par défaut,
Default Letter Head,En-Tête de Courrier par Défaut,
Default Manufacturer Part No,Référence fabricant par défaut,
Default Material Request Type,Type de Requête de Matériaux par Défaut,
Default Payable Account,Compte Créditeur par Défaut,
Default Payment Discount Account,Compte par défaut des paiements de remise,
Default Payment Request Message,Message de Demande de Paiement par Défaut,
Default Payment Terms Template,Modèle de termes de paiement par défaut,
Default Price List,Liste des Prix par Défaut,
Default Priority,Priorité par défaut,
Default Purchase Unit of Measure,Unité de Mesure par défaut à l'Achat,
Default Quotation Validity Days,Jours de validité par défaut pour les devis,
Default Receivable Account,Compte Client par Défaut,
Default Sales Unit of Measure,Unité de Mesure par défaut à la Vente,
Default Scrap Warehouse,Entrepôt de rebut par défaut,
Default Selling Cost Center,Centre de Coût Vendeur par Défaut,
Default Selling Terms,Conditions de vente par défaut,
Default Service Level Agreement,Contrat de niveau de service par défaut,
Default Source Warehouse,Entrepôt Source par Défaut,
Default Stock UOM,UdM par Défaut des Articles,
Default Supplier,Fournisseur par Défaut,
Default Supplier Group,Groupe de fournisseurs par défaut,
Default Target Warehouse,Entrepôt Cible par Défaut,
Default Territory,Région par Défaut,
Default Unit of Measure,Unité de Mesure par Défaut,
Default Valuation Method,Méthode de Valorisation par Défaut,
Default Value,Valeur par Défaut,
Default Warehouse,Entrepôt par Défaut,
Default Warehouse for Sales Return,Entrepôt par défaut pour le retour des ventes,
Default Workstation,Station de Travail par Défaut,
Default account will be automatically updated in POS Invoice when this mode is selected.,Le compte par défaut sera automatiquement mis à jour dans la facture de point de vente lorsque ce mode est sélectionné.,
Default: 10 mins,Par défaut: 10 minutes,
Defaults,Valeurs Par Défaut,
Deferred Accounting,Comptabilité différée,
Deferred Accounting Defaults,Paramètres par défaut de comptabilité différée,
Deferred Accounting Settings,Paramètres de comptabilité différée,
Deferred Expense,Frais différés,
Deferred Revenue,Produits comptabilisés d'avance,
Deferred Revenue Account,Compte de produits comptabilisés d'avance,
Delay between Delivery Stops,Délai entre les arrêts de livraison,
Delayed Item Report,Rapport d'élément retardé,
Delayed Order Report,Rapport de commande retardé,
Delete Transactions,Supprimer les transactions,
Deleted,Supprimé,
Delimiter options,Options de délimiteurs,
Delivered,Livré,
Delivered By Supplier,Livré par le Fournisseur,
Delivered Items To Be Billed,Articles Livrés à Facturer,
Delivered Qty,Qté Livrée,
Delivered by Supplier (Drop Ship),Livré par le Fournisseur (Expédition Directe),
Delivery,Livraison,
Delivery Date,Date de livraison,
Delivery Details,Détails de la Livraison,
Delivery Manager,Gestionnaire des livraisons,
Delivery Note,Bon de livraison,
Delivery Note Item,Bon de Livraison article,
Delivery Note No,Bon de Livraison N°,
Delivery Note Trends,Tendance des Bordereaux de Livraisons,
Delivery Settings,Paramètres de livraison,
Delivery Stop,Étape de Livraison,
Delivery Stops,Étapes de Livraison,
Delivery To,Livraison à,
Delivery Trip,Service de Livraison,
Delivery User,Utilisateur de la livraison,
Delivery Warehouse,Entrepôt de Livraison,
Delivery to,Livraison à,
Demo Company,Entreprise de démonstration,
Departure Time,Heure de départ,
Dependent Task,Tâche Dépendante,
Dependent Tasks,Tâches dépendantes,
Depends on Tasks,Dépend des Tâches,
Depreciation,Amortissement,
Depreciation Amount,Montant d'Amortissement,
Depreciation Entry,Ecriture d’Amortissement,
Depreciation Expense Account,Compte de Dotations aux Amortissement,
Depreciation Method,Méthode d'Amortissement,
Depreciation Options,Options d'amortissement,
Depreciation Posting Date,Date comptable de l'amortissement,
Depreciation Schedule,Calendrier d'Amortissement,
Description,Description,
Description of Content,Description du contenu,
Detailed Reason,Raison détaillée,
Details,Détails,
Determine Address Tax Category From,Déterminer la catégorie de taxe d'adresse à partir de,
Difference,Différence,
Difference (Dr - Cr),Écart (Dr - Cr ),
Difference Account,Compte d’Écart,
Difference Amount,Écart de Montant,
Difference Amount (Company Currency),Écart de Montant (Devise de la Société),
Dimension Defaults,Valeurs par défaut de la dimension,
Dimension Details,Détails de la dimension,
Dimension Name,Nom de la dimension,
Direct Income,Revenu direct,
Disable,Désactiver,
Disable Capacity Planning,Désactiver la planification des capacités,
Disable In Words,"Désactiver ""En Lettres""",
Disable Last Purchase Rate,Désactiver le dernier prix d'achat,
Disable Rounded Total,Désactiver le total arrondi,
Disable Serial No And Batch Selector,Désactiver le sélecteur de numéro de lot/série,
Disassemble,Désassembler,
Disassembled Qty,Qté désassemblée(s),
Disbursed,Décaissé,
Discount,Remise,
Discount Amount,Remise,
Discount Date,Date de remise,
Discount Percentage,Remise en Pourcentage,
Discount Settings,Paramètres de Remise,
Discount Type,Type de remise,
Discount Validity,Validité de Remise,
Discount and Margin,Remise et Marge,
Discount on Other Item,Remise sur un autre article,
Discounted Amount,Montant remisé,
Discounted Invoice,Facture à prix réduit,
Discounts,Réductions,
"Discounts to be applied in sequential ranges like buy 1 get 1, buy 2 get 2, buy 3 get 3 and so on","La remise sera appliquée séquentiellement telque : acheter 1 => recupérer 1, acheter 2 => recupérer 2, acheter 3 => recupérer 3, etc...",
Dislikes,N'aime pas,
Dispatch Address Name,Adresse de livraison intermédiaire,
Dispatch Information,Informations d'expédition,
Dispatch Notification Attachment,Pièce jointe de notification d'expédition,
Dispatch Notification Template,Modèle de notification d'expédition,
Dispatch Settings,Paramètres de répartition,
Disposal Date,Date d’Élimination,
Distance from left edge,Distance du bord gauche,
Distance from top edge,Distance du bord supérieur,
Distribute Charges Based On,Distribuer les Charges sur la Base de,
Distribution Name,Nom de Distribution,
Divorced,Divorcé,
Do Not Contact,Ne Pas Contacter,
Do Not Explode,Ne pas décomposer,
Do not show any symbol like $ etc next to currencies.,"Ne plus afficher le symbole (tel que $, €...) à côté des montants.",
Do not update variants on save,Ne pas mettre à jour les variantes lors de la sauvegarde,
Document Type ,Type de document,
Domain,Domaine,
Don't Send Emails,Ne pas envoyer d&#39;emails,
Doors,Portes,
Double Declining Balance,Double Solde Dégressif,
Downtime,Temps d'arrêt,
Downtime Analysis,Analyse des temps d'arrêt,
Downtime Entry,Entrée de temps d'arrêt,
Downtime Reason,Raison du temps d'arrêt,
Driver,Chauffeur,
Driver Address,Adresse du conducteur,
Driver Email,Courriel du conducteur,
Driver Name,Nom du conducteur,
Driver licence class,Classe de permis de conduire,
Driving License Categories,Catégories de permis de conduire,
Driving License Category,Catégorie de permis de conduire,
Drop Ship,Expédition Directe,
Due Date Based On,Date d&#39;échéance basée sur,
Dunning,Relance,
Dunning Amount,Montant de relance,
Dunning Fee,Frais de relance,
Dunning Letter,Lettre de relance,
Dunning Letter Text,Texte de la lettre de relance,
Dunning Type,Type de relance,
Duration (Days),Durée (jours),
Dynamic Condition,Condition dynamique,
ERPNext User ID,ID utilisateur ERPNext,
Each Transaction,A chaque transaction,
Edit Posting Date and Time,Modifier la Date et l'Heure de la Publication,
Education,Éducation,
Educational Qualification,Qualification pour l'Éducation,
Electric,Électrique,
Electricity down,Électricité en baisse,
Electronic Invoice Register,Registre de facture électronique,
Email,Courriel,
Email Account,Compte Email,
Email Address,Adresse électronique,
Email Campaign,Campagne Email,
Email Campaign For ,Campagne d'email pour,
Email Details,Détails de l'e-mail,
Email Digest,Compte rendu par email,
Email Digest Settings,Paramètres pour le Compte Rendu par Email,
Email Group,Groupe Email,
Email Sent,Email Envoyé,
Email Settings,Paramètres d'Email,
Email Template,Modèle d&#39;email,
Email sent to,Email Envoyé À,
Emergency Contact,Contact en cas d'Urgence,
Emergency Contact Name,Nom à contacter en cas d'urgence,
Emergency Phone,Téléphone d'Urgence,
Employee,Employé,
Employee ,Employé,
Employee Advance,Avance versée aux employés,
Employee Detail,Détail Employé,
Employee Education,Formation de l'Employé,
Employee External Work History,Antécédents Professionnels de l'Employé,
Employee Group,Groupe d'employés,
Employee Group Table,Table de groupe d'employés,
Employee Internal Work History,Antécédents Professionnels Interne de l'Employé,
Employee Name,Nom de l'Employé,
Enable Appointment Scheduling,Activer la planification des rendez-vous,
Enable Auto Email,Activer la messagerie automatique,
Enable Capital Work in Progress Accounting,Activer la comptabilité des immobilisations en cours,
Enable Common Party Accounting,Activer la comptabilité des tiers communs,
Enable Deferred Expense,Activer les frais reportés,
Enable Deferred Revenue,Activer les produits comptabilisés d'avance,
Enable European Access,Activer l'accès européen,
Enable Perpetual Inventory,Autoriser l'Inventaire Perpétuel,
Enable Provisional Accounting For Non Stock Items,Activer la provision pour les articles non stockés,
Enable YouTube Tracking,Activer le suivi YouTube,
Enabled,Activé,
Enabling this will allow creation of multi-currency invoices against single party account in company currency,L'activation de cette option va permettre la création de factures multi-devises en contrepartie d'un seul compte de tiers en devise de la société,
End Time,Heure de Fin,
End date of current invoice's period,Date de fin de la période de facturation en cours,
End of Life,Fin de Vie,
Ensure Delivery Based on Produced Serial No,Assurer une livraison basée sur le numéro de série produit,
Entity,Entité,
Entry Type,Type d'Écriture,
Equity,Capitaux Propres,
Equity/Liability Account,Compte de capitaux propres / passif,
Error Description,Erreur de description,
Error Log,Journal des Erreurs,
Estimated Arrival,Arrivée estimée,
Estimated Cost,Coût estimé,
Estimated Time and Cost,Durée et Coût Estimés,
Evaluation Period,Période d'Évaluation,
Event,Événement,
"Example: ABCD.#####. If series is set and Batch No is not mentioned in transactions, then automatic batch number will be created based on this series. If you always want to explicitly mention Batch No for this item, leave this blank. Note: this setting will take priority over the Naming Series Prefix in Stock Settings.","Exemple: ABCD. #####. Si le masque est définie et que le numéro de lot n'est pas mentionné dans les transactions, un numéro de lot sera automatiquement créé en avec ce masque. Si vous préferez mentionner explicitement et systématiquement le numéro de lot pour cet article, laissez ce champ vide. Remarque: ce paramètre aura la priorité sur le préfixe du masque dans les paramètres de stock.",
Exception Budget Approver Role,Rôle d'approbateur de budget exceptionnel,
Excessive machine set up time,Temps de configuration de la machine excessif,
Exchange Gain / Loss Account,Compte de Profits / Pertes sur Change,
Exchange Gain/Loss,Profits / Pertes sur Change,
Exchange Rate,Taux de Change,
Exchange Rate Revaluation,Réévaluation du taux de change,
Exchange Rate Revaluation Account,Compte de réévaluation du taux de change,
Excise Entry,Écriture d'Accise,
Excise Page Number,Numéro de Page d'Accise,
Existing Company,Entreprise existante,
Existing Company ,Société Existante,
Exit Interview Held On,Entretien de sortie tenu le,
Expected Amount,Montant prévu,
Expected Closing Date,Date de clôture prévue,
Expected Delivery Date,Date de livraison prévue,
Expected End Date,Date de fin prévue,
Expected Hrs,Heures prévues,
Expected Start Date,Date de début prévue,
Expected Time (in hours),Durée Prévue (en heures),
Expected Value After Useful Life,Valeur Attendue Après Utilisation Complète,
Expense,Charges,
Expense Account,Compte de Charge,
Expense Claim,Note de Frais,
Expense Head,Compte de Charges,
Expenses Included In Asset Valuation,Dépenses incluses dans l'évaluation de l'actif,
Expenses Included In Valuation,Charges Incluses dans la Valorisation,
Expiry Date,Date d'expiration,
Expiry Duration (in days),Durée d'expiration (en jours),
Exploded Items,Articles éclatés,
Exponential Smoothing Forecasting,Prévisions de lissage exponentiel,
External Work History,Historique de Travail Externe,
FIFO,"FIFO (Premier entré, Premier sorti)",
Failure Date,Date d'échec,
Family Background,Antécédents Familiaux,
Feedback By,Commentaires de,
Fees,Honoraires,
Fetch Customers,Récupérer des clients,
Field,Champ,
Field Mapping,Cartographie des champs,
Field in Bank Transaction,Champ dans la transaction bancaire,
Fieldname,Nom du Champ,
Fields,Champ,
Fields will be copied over only at time of creation.,Les champs seront copiés uniquement au moment de la création.,
Fieldtype,Type de Champ,
File to Rename,Fichier à Renommer,
Filter Duration (Months),Durée du filtre (mois),
Finance Book,Livre comptable,
Finance Book Detail,Détails du livre comptable,
Finance Book Id,Identifiant du livre comptable,
Finance Books,Livres comptables,
Finished Good,Produit fini,
Finished Good Item Code,Code d'article fini,
Finished Goods,Produits finis,
Finished Goods Warehouse,Entrepôt de produits finis,
First Email,Premier Email,
First Name,Prénom,
First Responded On,Première Réponse Le,
First Response Time,Temps de première réponse,
First Response Time for Issues,Temps de première réponse pour les problèmes,
First Response Time for Opportunity,Temps de première réponse pour l'opportunité,
Fiscal Year,Exercice fiscal,
