"If enabled, then system will only validate the pricing rule and not apply automatically. User has to manually set the discount percentage / margin / free items to validate the pricing rule",หากเปิดใช้งาน ระบบจะตรวจสอบกฎการตั้งราคาเท่านั้นและจะไม่ใช้โดยอัตโนมัติ ผู้ใช้ต้องตั้งค่าร้อยละส่วนลด / กำไร / รายการฟรีด้วยตนเองเพื่อยืนยันกฎการตั้งราคา,
"If item is a variant of another item then description, image, pricing, taxes etc will be set from the template unless explicitly specified",หากรายการเป็นตัวเลือกของรายการอื่น คำอธิบาย รูปภาพ การตั้งราคา ภาษี ฯลฯ จะถูกตั้งค่าจากแม่แบบเว้นแต่จะระบุไว้โดยชัดเจน,
"If items in stock, proceed with Material Transfer or Purchase.",หากมีรายการในสต็อก ให้ดำเนินการโอนวัสดุหรือซื้อ,
"If mentioned, the system will allow only the users with this Role to create or modify any stock transaction earlier than the latest stock transaction for a specific item and warehouse. If set as blank, it allows all users to create/edit back-dated transactions.",หากระบุไว้ ระบบจะอนุญาตเฉพาะผู้ใช้ที่มีบทบาทนี้ในการสร้างหรือแก้ไขธุรกรรมสต็อกใด ๆ ก่อนหน้าธุรกรรมสต็อกล่าสุดสำหรับรายการและคลังสินค้าที่ระบุ หากตั้งค่าเป็นว่างเปล่า จะอนุญาตให้ผู้ใช้ทั้งหมดสร้าง/แก้ไขธุรกรรมย้อนหลังได้,
If more than one package of the same type (for print),หากมีมากกว่าหนึ่งแพ็คเกจของประเภทเดียวกัน (สำหรับการพิมพ์),
"If the account is frozen, entries are allowed to restricted users.",หากบัญชีถูกแช่แข็ง จะอนุญาตให้ผู้ใช้ที่ถูกจำกัดทำรายการได้,
"If there is no assigned timeslot, then communication will be handled by this group",หากไม่มีช่วงเวลาที่กำหนดไว้ การสื่อสารจะถูกจัดการโดยกลุ่มนี้,
"If this checkbox is checked, paid amount will be splitted and allocated as per the amounts in payment schedule against each payment term",หากเลือกช่องทำเครื่องหมายนี้ จำนวนเงินที่ชำระจะถูกแบ่งและจัดสรรตามจำนวนเงินในตารางการชำระเงินสำหรับแต่ละเงื่อนไขการชำระเงิน,
If this is checked subsequent new invoices will be created on calendar  month and quarter start dates irrespective of current invoice start date,หากเลือกไว้ ใบแจ้งหนี้ใหม่ที่ตามมาจะถูกสร้างในวันที่เริ่มต้นของเดือนและไตรมาสในปฏิทินโดยไม่คำนึงถึงวันที่เริ่มต้นของใบแจ้งหนี้ปัจจุบัน,
If this is unchecked Journal Entries will be saved in a Draft state and will have to be submitted manually,หากไม่ได้เลือก รายการบัญชีจะถูกบันทึกในสถานะร่างและจะต้องส่งด้วยตนเอง,
"If this is unchecked, direct GL entries will be created to book deferred revenue or expense",หากไม่ได้เลือก จะมีการสร้างรายการบัญชีแยกประเภททั่วไปโดยตรงเพื่อบันทึกรายได้หรือค่าใช้จ่ายรอตัดบัญชี,
"If this item has variants, then it cannot be selected in sales orders etc.",หากรายการนี้มีตัวเลือก จะไม่สามารถเลือกในคำสั่งขาย ฯลฯ ได้,
"If yes, then this warehouse will be used to store rejected materials",หากใช่ คลังสินค้านี้จะถูกใช้เพื่อเก็บวัสดุที่ถูกปฏิเสธ,
"If you need to reconcile particular transactions against each other, then please select accordingly. If not, all the transactions will be allocated in FIFO order.",หากคุณต้องการกระทบยอดธุรกรรมเฉพาะระหว่างกัน โปรดเลือกตามนั้น หากไม่ใช่ ธุรกรรมทั้งหมดจะถูกจัดสรรตามลำดับ FIFO,
"If your CSV uses a different delimiter, add that character here, ensuring no spaces or additional characters are included.",หาก CSV ของคุณใช้ตัวคั่นที่แตกต่างกัน ให้เพิ่มอักขระนั้นที่นี่ โดยให้แน่ใจว่าไม่มีช่องว่างหรืออักขระเพิ่มเติมรวมอยู่ด้วย,
Ignore,ละเว้น,
Ignore Account Closing Balance,ละเว้นยอดปิดบัญชี,
Ignore Default Payment Terms Template,ละเว้นแม่แบบเงื่อนไขการชำระเงินเริ่มต้น,
Ignore Employee Time Overlap,ละเว้นการทับซ้อนเวลาของพนักงาน,
Ignore Is Opening check for reporting,ละเว้นการตรวจสอบการเปิดสำหรับการรายงาน,
Ignore Pricing Rule,ละเว้นกฎการตั้งราคา,
Ignore System Generated Credit / Debit Notes,ละเว้นใบเครดิต/เดบิตที่สร้างโดยระบบ,
Ignore User Time Overlap,ละเว้นการทับซ้อนเวลาของผู้ใช้,
Ignore Voucher Type filter and Select Vouchers Manually,ละเว้นตัวกรองประเภทใบสำคัญและเลือกใบสำคัญด้วยตนเอง,
Ignore Workstation Time Overlap,ละเว้นการทับซ้อนเวลาของสถานีงาน,
Ignores legacy Is Opening field in GL Entry that allows adding opening balance post the system is in use while generating reports,ละเว้นฟิลด์ Is Opening แบบเก่าที่อนุญาตให้เพิ่มยอดเปิดหลังจากที่ระบบถูกใช้งานในขณะสร้างรายงาน,
Image,ภาพ,
Image View,มุมมองภาพ,
Import Chart of Accounts from a csv file,นำเข้าผังบัญชีจากไฟล์ csv,
Import File,นำเข้าไฟล์,
Import File Errors and Warnings,ข้อผิดพลาดและคำเตือนของไฟล์นำเข้า,
Import Invoices,นำเข้าใบแจ้งหนี้,
Import Log,บันทึกการนำเข้า,
Import Log Preview,ดูตัวอย่างบันทึกการนำเข้า,
Import Preview,ดูตัวอย่างการนำเข้า,
Import Supplier Invoice,นำเข้าใบแจ้งหนี้ผู้จัดจำหน่าย,
Import Type,ประเภทการนำเข้า,
Import Warnings,คำเตือนการนำเข้า,
Import from Google Sheets,นำเข้าจาก Google Sheets,
In Days,ในวัน,
In House,ในบ้าน,
In Maintenance,อยู่ในระหว่างการบำรุงรักษา,
In Mins,ในนาที,
In Minutes,ในนาที,
In Percentage,ในเปอร์เซ็นต์,
In Process,อยู่ในกระบวนการ,
In Progress,กำลังดำเนินการ,
In Transit,อยู่ระหว่างการขนส่ง,
In Words,ในคำ,
In Words (Company Currency),ในคำ (สกุลเงินบริษัท),
In Words (Export) will be visible once you save the Delivery Note.,ในคำ (ส่งออก) จะปรากฏเมื่อคุณบันทึกใบส่งของ,
In Words will be visible once you save the Delivery Note.,ในคำจะปรากฏเมื่อคุณบันทึกใบส่งของ,
In Words will be visible once you save the Sales Invoice.,ในคำจะปรากฏเมื่อคุณบันทึกใบแจ้งหนี้ขาย,
In Words will be visible once you save the Sales Order.,ในคำจะปรากฏเมื่อคุณบันทึกใบสั่งขาย,
In mins,ในนาที,
In minutes,ในนาที,
Inactive,ไม่ใช้งาน,
Inactive Customers,ลูกค้าที่ไม่ใช้งาน,
Inactive Sales Items,รายการขายที่ไม่ใช้งาน,
Inactive Status,สถานะไม่ใช้งาน,
Incentives,แรงจูงใจ,
Include Exploded Items,รวมรายการที่ระเบิดออก,
Include Item In Manufacturing,รวมรายการในการผลิต,
Include Non Stock Items,รวมรายการที่ไม่ใช่สต็อก,
Include POS Transactions,รวมธุรกรรม POS,
Include Payment (POS),รวมการชำระเงิน (POS),
Include Reconciled Entries,รวมรายการที่กระทบยอดแล้ว,
Include Safety Stock in Required Qty Calculation,รวมสต็อกความปลอดภัยในการคำนวณปริมาณที่ต้องการ,
Include Subcontracted Items,รวมรายการที่จ้างช่วง,
Include in gross,รวมในยอดรวม,
Including items for sub assemblies,รวมรายการสำหรับชุดย่อย,
Income,รายได้,
Income Account,บัญชีรายได้,
Incoming,ขาเข้า,
Incoming Call Handling Schedule,ตารางการจัดการสายเรียกเข้,
Incoming Call Settings,การตั้งค่าสายเรียกเข้า,
Incoming Rate,อัตราขาเข้า,
Incoming Rate (Costing),อัตราขาเข้า (การคำนวณต้นทุน),
Incorrect Balance Qty After Transaction,ปริมาณคงเหลือไม่ถูกต้องหลังธุรกรรม,
Incorrect Serial No Valuation,การประเมินหมายเลขซีเรียลไม่ถูกต้อง,
Incorrect Serial and Batch Bundle,ชุดหมายเลขซีเรียลและแบทช์ไม่ถูกต้อง,
Incorrect Stock Value Report,รายงานมูลค่าสต็อกไม่ถูกต้อง,
Increase In Asset Life (Months),เพิ่มอายุการใช้งานสินทรัพย์ (เดือน),
Increase In Asset Life(Months),เพิ่มอายุการใช้งานสินทรัพย์ (เดือน),
Increment,การเพิ่มขึ้น,
Indent,เยื้อง,
Indicates that the package is a part of this delivery (Only Draft),ระบุว่าแพ็คเกจเป็นส่วนหนึ่งของการจัดส่งนี้ (เฉพาะร่าง),
Indicator Color,สีตัวบ่งชี้,
Indirect Expense,ค่าใช้จ่ายทางอ้อม,
Indirect Income,รายได้ทางอ้อม,
Individual,บุคคล,
Industry,อุตสาหกรรม,
Industry Type,ประเภทอุตสาหกรรม,
Initial Email Notification Sent,ส่งการแจ้งเตือนทางอีเมลครั้งแรกแล้ว,
Initialize Summary Table,เริ่มต้นตารางสรุป,
Initiated,เริ่มต้นแล้ว,
Insert New Records,แทรกบันทึกใหม่,
Inspected By,ตรวจสอบโดย,
Inspection Required,ต้องการการตรวจสอบ,
Inspection Required before Delivery,ต้องการการตรวจสอบก่อนการจัดส่ง,
Inspection Required before Purchase,ต้องการการตรวจสอบก่อนการซื้อ,
Inspection Type,ประเภทการตรวจสอบ,
Installation Date,วันที่ติดตั้ง,
Installation Note,บันทึกการติดตั้ง,
Installation Note Item,รายการบันทึกการติดตั้ง,
Installation Status,สถานะการติดตั้ง,
Installation Time,เวลาการติดตั้ง,
Installed Qty,ปริมาณที่ติดตั้ง,
Instruction,คำแนะนำ,
Instructions,คำแนะนำ,
Insurance,ประกันภัย,
Insurance Company,บริษัทประกันภัย,
Insurance Details,รายละเอียดประกันภัย,
Insurance End Date,วันที่สิ้นสุดประกันภัย,
Insurance Start Date,วันที่เริ่มต้นประกันภัย,
Insured value,มูลค่าประกัน,
Insurer,ผู้ประกัน,
Integration Details,รายละเอียดการรวม,
Integration ID,รหัสการรวม,
Inter Company Invoice Reference,การอ้างอิงใบแจ้งหนี้ระหว่างบริษัท,
Inter Company Journal Entry,รายการบัญชีระหว่างบริษัท,
Inter Company Journal Entry Reference,การอ้างอิงรายการบัญชีระหว่างบริษัท,
Inter Company Order Reference,การอ้างอิงคำสั่งซื้อระหว่างบริษัท,
Inter Company Reference,การอ้างอิงระหว่างบริษัท,
Inter Transfer Reference,การอ้างอิงการโอนระหว่าง,
Interest,ดอกเบี้ย,
Interested,สนใจ,
Internal Transfer,การโอนภายใน,
Internal Work History,ประวัติการทำงานภายใน,
Interval should be between 1 to 59 MInutes,ช่วงเวลาควรอยู่ระหว่าง 1 ถึง 59 นาที,
Introduction,การแนะนำ,
Invalid Ledger Entries,รายการบัญชีแยกประเภทไม่ถูกต้อง,
Is Free Item,เป็นรายการฟรี,
Is Frozen,ถูกแช่แข็ง,
Is Fully Depreciated,ค่าเสื่อมราคาครบถ้วน,
Is Group,เป็นกลุ่ม,
Is Group Warehouse,เป็นคลังสินค้ากลุ่ม,
Is Internal Customer,เป็นลูกค้าภายใน,
Is Internal Supplier,เป็นผู้จัดจำหน่ายภายใน,
Is Mandatory,เป็นสิ่งจำเป็น,
Is Milestone,เป็นเหตุการณ์สำคัญ,
Is Old Subcontracting Flow,เป็นกระบวนการจ้างช่วงเก่า,
Is Opening,เป็นการเปิด,
Is Opening Entry,เป็นรายการเปิด,
Is Outward,เป็นขาออก,
Is Packed,ถูกบรรจุ,
Is Paid,ชำระแล้ว,
Is Paused,หยุดชั่วคราว,
Is Period Closing Voucher Entry,เป็นรายการปิดงวดบัญชี,
Is Purchase Order Required for Purchase Invoice & Receipt Creation?,ต้องการใบสั่งซื้อสำหรับการสร้างใบแจ้งหนี้ซื้อและใบรับซื้อหรือไม่?,
Is Purchase Receipt Required for Purchase Invoice Creation?,ต้องการใบรับซื้อสำหรับการสร้างใบแจ้งหนี้ซื้อหรือไม่?,
Is Rate Adjustment Entry (Debit Note),เป็นรายการปรับอัตรา (ใบเดบิต),
Is Recursive,เป็นการวนซ้ำ,
Is Rejected,ถูกปฏิเสธ,
Is Rejected Warehouse,เป็นคลังสินค้าที่ถูกปฏิเสธ,
Is Return,เป็นการคืน,
Is Return (Credit Note),เป็นการคืน (ใบเครดิต),
Is Return (Debit Note),เป็นการคืน (ใบเดบิต),
Is Short/Long Year,เป็นปีสั้น/ยาว,
Is Standard,เป็นมาตรฐาน,
Is Stock Item,เป็นรายการสต็อก,
Is Subcontracted,ถูกจ้างช่วง,
Is System Generated,ถูกสร้างโดยระบบ,
Is Tax Withholding Account,เป็นบัญชีหักภาษี ณ ที่จ่าย,
Is Template,เป็นแม่แบบ,
Is Transporter,เป็นผู้ขนส่ง,
Is a Subscription,เป็นการสมัครสมาชิก,
Is created using POS,ถูกสร้างโดยใช้ POS,
Is this Tax included in Basic Rate?,ภาษีนี้รวมอยู่ในอัตราพื้นฐานหรือไม่?,
Issue,ปัญหา,
Issue Analytics,การวิเคราะห์ปัญหา,
Issue Credit Note,ออกใบเครดิต,
Issue Date,วันที่ออก,
Issue Priority,ลำดับความสำคัญของปัญหา,
Issue Split From,ปัญหาแยกจาก,
Issue Summary,สรุปปัญหา,
Issue Type,ประเภทปัญหา,
Issue a debit note with 0 qty against an existing Sales Invoice,ออกใบเดบิตที่มีปริมาณ 0 ต่อใบแจ้งหนี้ขายที่มีอยู่,
Issued,ออกแล้ว,
Issued Items Against Work Order,รายการที่ออกต่อคำสั่งงาน,
Issues,ปัญหา,
Issuing Date,วันที่ออก,
Item,รายการ,
Item Alternative,รายการทางเลือก,
Item Attribute,แอตทริบิวต์ของรายการ,
Item Attribute Value,ค่าของแอตทริบิวต์ของรายการ,
Item Attribute Values,ค่าของแอตทริบิวต์ของรายการ,
Item Balance (Simple),ยอดคงเหลือของรายการ (ง่าย),
Item Barcode,บาร์โค้ดของรายการ,
Item Code,รหัสรายการ,
Item Customer Detail,รายละเอียดลูกค้าของรายการ,
Item Default,ค่าเริ่มต้นของรายการ,
Item Defaults,ค่าเริ่มต้นของรายการ,
Item Description,คำอธิบายของรายการ,
Item Details,รายละเอียดของรายการ,
Item Group,กลุ่มรายการ,
Item Group Defaults,ค่าเริ่มต้นของกลุ่มรายการ,
Item Group Name,ชื่อกลุ่มรายการ,
Item Group wise Discount,ส่วนลดตามกลุ่มรายการ,
Item Groups,กลุ่มรายการ,
Item Image (if not slideshow),ภาพรายการ (ถ้าไม่ใช่สไลด์โชว์),
Item Information,ข้อมูลของรายการ,
Item Locations,ตำแหน่งของรายการ,
Item Manager,ผู้จัดการรายการ,
Item Manufacturer,ผู้ผลิตรายการ,
Item Name,ชื่อรายการ,
Item Naming By,การตั้งชื่อรายการโดย,
Item Price,ราคาของรายการ,
Item Price Settings,การตั้งค่าราคาของรายการ,
Item Price Stock,ราคาสต็อกของรายการ,
Item Prices,ราคาของรายการ,
Item Quality Inspection Parameter,พารามิเตอร์การตรวจสอบคุณภาพของรายการ,
Item Reference,การอ้างอิงของรายการ,
Item Reorder,การสั่งซื้อรายการใหม่,
Item Serial No,หมายเลขซีเรียลของรายการ,
Item Shortage Report,รายงานการขาดแคลนของรายการ,
Item Supplier,ผู้จัดจำหน่ายของรายการ,
Item Tax,ภาษีของรายการ,
Item Tax Amount Included in Value,จำนวนภาษีของรายการรวมอยู่ในมูลค่า,
Item Tax Rate,อัตราภาษีของรายการ,
Item Tax Template,แม่แบบภาษีของรายการ,
Item Tax Template Detail,รายละเอียดแม่แบบภาษีของรายการ,
Item To Manufacture,รายการที่จะผลิต,
Item Variant,ตัวเลือกของรายการ,
Item Variant Attribute,แอตทริบิวต์ของตัวเลือกของรายการ,
Item Variant Details,รายละเอียดของตัวเลือกของรายการ,
Item Variant Settings,การตั้งค่าตัวเลือกของรายการ,
Item Website Specification,ข้อกำหนดเว็บไซต์ของรายการ,
Item Weight Details,รายละเอียดน้ำหนักของรายการ,
Item Wise Tax Detail,รายละเอียดภาษีตามรายการ,
Item and Warehouse,รายการและคลังสินค้า,
Item and Warranty Details,รายการและรายละเอียดการรับประกัน,
Item operation,การดำเนินการของรายการ,
Item to Manufacture,รายการที่จะผลิต,
Item-wise Price List Rate,อัตรารายการราคาตามรายการ,
Item-wise Purchase History,ประวัติการซื้อสินค้าตามรายการ,
Item-wise Purchase Register,ทะเบียนการซื้อสินค้าตามรายการ,
Item-wise Sales History,ประวัติการขายสินค้าตามรายการ,
Item-wise Sales Register,ทะเบียนการขายสินค้าตามรายการ,
Items,รายการ,
Items To Be Requested,รายการที่ต้องการ,
Items to Be Repost,รายการที่จะโพสต์ใหม่,
Items under this warehouse will be suggested,จะแนะนำรายการภายใต้คลังสินค้านี้,
Itemwise Discount,ส่วนลดตามรายการ,
Itemwise Recommended Reorder Level,ระดับการสั่งซื้อใหม่ที่แนะนำตามรายการ,
Key,คีย์,
Keyboard Shortcuts,ทางลัดแป้นพิมพ์,
Label,ป้ายกำกับ,
Landed Cost Help,ความช่วยเหลือต้นทุนที่มาถึง,
Landed Cost Item,รายการต้นทุนที่มาถึง,
Landed Cost Purchase Receipt,ใบรับซื้อต้นทุนที่มาถึง,
Landed Cost Taxes and Charges,ภาษีและค่าใช้จ่ายต้นทุนที่มาถึง,
Landed Cost Voucher,ใบสำคัญต้นทุนที่มาถึง,
Landed Cost Voucher Amount,จำนวนเงินใบสำคัญต้นทุนที่มาถึง,
Landscape,แนวนอน,
Language,ภาษา,
Lapsed,หมดอายุ,
Last Carbon Check,การตรวจสอบคาร์บอนล่าสุด,
Last Completion Date,วันที่เสร็จสิ้นล่าสุด,
Last Integration Date,วันที่การรวมล่าสุด,
Last Name,นามสกุล,
Last Purchase Rate,อัตราการซื้อครั้งล่าสุด,
Latitude,ละติจูด,
Lead,ลูกค้าเป้าหมาย,
Lead Details,รายละเอียดลูกค้าเป้าหมาย,
Lead Name,ชื่อลูกค้าเป้าหมาย,
Lead Owner,เจ้าของลูกค้าเป้าหมาย,
Lead Owner Efficiency,ประสิทธิภาพของเจ้าของลูกค้าเป้าหมาย,
Lead Time,เวลานำ,
Lead Time Date,วันที่เวลานำ,
Lead Time in days,เวลานำเป็นวัน,
Lead Type,ประเภทลูกค้าเป้าหมาย,
Leads,ลูกค้าเป้าหมาย,
Leave Encashed?,เงินสดที่เหลือ?,
Leave blank if the Supplier is blocked indefinitely,เว้นว่างไว้หากผู้จัดจำหน่ายถูกบล็อกอย่างไม่มีกำหนด,
Leave blank to use the standard Delivery Note format,เว้นว่างไว้เพื่อใช้รูปแบบใบส่งของมาตรฐาน,
Ledger Health,สุขภาพบัญชีแยกประเภท,
Ledger Health Monitor,ตัวตรวจสอบสุขภาพบัญชีแยกประเภท,
Ledger Health Monitor Company,บริษัทตัวตรวจสอบสุขภาพบัญชีแยกประเภท,
Ledger Merge,การรวมบัญชีแยกประเภท,
Ledger Merge Accounts,การรวมบัญชีแยกประเภท,
Left,ซ้าย,
Left Child,ลูกซ้าย,
Left Index,ดัชนีซ้าย,
Legacy Fields,ฟิลด์เก่า,
Legal Entity / Subsidiary with a separate Chart of Accounts belonging to the Organization.,นิติบุคคล / บริษัทในเครือที่มีผังบัญชีแยกต่างหากที่เป็นขององค์กร,
Length (cm),ความยาว (ซม.),
Letter Head,หัวจดหมาย,
Letter or Email Body Text,ข้อความในจดหมายหรืออีเมล,
Letter or Email Closing Text,ข้อความปิดท้ายในจดหมายหรืออีเมล,
Level,ระดับ,
Level (BOM),ระดับ (BOM),
Lft,ซ้าย,
Liability,ความรับผิดชอบ,
License Details,รายละเอียดใบอนุญาต,
License Number,หมายเลขใบอนุญาต,
License Plate,ป้ายทะเบียน,
Likes,การถูกใจ,
Limit timeslot for Stock Reposting,จำกัดช่วงเวลาสำหรับการโพสต์สต็อกใหม่,
Limited to 12 characters,จำกัดไว้ที่ 12 ตัวอักษร,
Limits don't apply on,ขีดจำกัดไม่ใช้กับ,
Line spacing for amount in words,ระยะห่างระหว่างบรรทัดสำหรับจำนวนเงินในคำ,
Link,ลิงก์,
Link Options,ตัวเลือกการลิงก์,
Link existing Quality Procedure.,ลิงก์ขั้นตอนคุณภาพที่มีอยู่,
Linked Documents,เอกสารที่ลิงก์,
Linked Invoices,ใบแจ้งหนี้ที่ลิงก์,
Linked Location,ตำแหน่งที่ลิงก์,
Links,ลิงก์,
Log Entries,รายการบันทึก,
Log the selling and buying rate of an Item,บันทึกอัตราการขายและการซื้อของรายการ,
Logo,โลโก้,
Longitude,ลองจิจูด,
Lost,สูญหาย,
Lost Opportunity,โอกาสที่สูญหาย,
Lost Quotation,ใบเสนอราคาที่สูญหาย,
Lost Quotations,ใบเสนอราคาที่สูญหาย,
Lost Reason,เหตุผลที่สูญหาย,
Lost Reason Detail,รายละเอียดเหตุผลที่สูญหาย,
Lost Reasons,เหตุผลที่สูญหาย,
Low,ต่ำ,
Lower Deduction Certificate,ใบรับรองการหักลดหย่อนต่ำ,
Loyalty Amount,จำนวนเงินสะสมคะแนน,
Loyalty Point Entry,การป้อนคะแนนสะสม,
Loyalty Point Entry Redemption,การแลกคะแนนสะสม,
Loyalty Points,คะแนนสะสม,
Loyalty Points Redemption,การแลกคะแนนสะสม,
Loyalty Program,โปรแกรมสะสมคะแนน,
Loyalty Program Collection,การสะสมคะแนนโปรแกรมสะสมคะแนน,
Loyalty Program Help,ความช่วยเหลือโปรแกรมสะสมคะแนน,
Loyalty Program Name,ชื่อโปรแกรมสะสมคะแนน,
Loyalty Program Tier,ระดับโปรแกรมสะสมคะแนน,
Loyalty Program Type,ประเภทโปรแกรมสะสมคะแนน,
Maintenance Visit Purpose,วัตถุประสงค์การเยี่ยมบำรุงรักษา,
Major/Optional Subjects,วิชาเอก/วิชาเลือก,
Make,สร้าง,
Make Depreciation Entry,สร้างรายการค่าเสื่อมราคา,
Make Difference Entry,สร้างรายการความแตกต่าง,
Make Payment via Journal Entry,ชำระเงินผ่านรายการบัญชี,
Make Sales Invoice,สร้างใบแจ้งหนี้ขาย,
Make Serial No / Batch from Work Order,สร้างหมายเลขซีเรียล / แบทช์จากคำสั่งงาน,
Manage cost of operations,จัดการต้นทุนการดำเนินงาน,
Mandatory,จำเป็น,
Mandatory Depends On,ขึ้นอยู่กับที่จำเป็น,
Mandatory For Balance Sheet,จำเป็นสำหรับงบดุล,
Mandatory For Profit and Loss Account,จำเป็นสำหรับบัญชีกำไรขาดทุน,
Mandatory Section,ส่วนที่จำเป็น,
Manual,คู่มือ,
Manual Inspection,การตรวจสอบด้วยตนเอง,
Manufacture,ผลิต,
Manufacture against Material Request,ผลิตตามคำขอวัสดุ,
Manufactured Qty,ปริมาณที่ผลิต,
Manufacturer,ผู้ผลิต,
Manufacturer Part Number,หมายเลขชิ้นส่วนผู้ผลิต,
Manufacturers used in Items,ผู้ผลิตที่ใช้ในรายการ,
Manufacturing,การผลิต,
Manufacturing BOM,BOM การผลิต,
Manufacturing Date,วันที่ผลิต,
Manufacturing Manager,ผู้จัดการการผลิต,
Manufacturing Section,ส่วนการผลิต,
Manufacturing Settings,การตั้งค่าการผลิต,
Manufacturing Type,ประเภทการผลิต,
Manufacturing User,ผู้ใช้การผลิต,
Maximum Invoice Amount,จำนวนเงินใบแจ้งหนี้สูงสุด,
Maximum Net Rate,อัตราสุทธิสูงสุด,
Maximum Payment Amount,จำนวนเงินชำระสูงสุด,
Maximum Use,การใช้งานสูงสุด,
Maximum Value,ค่ามากที่สุด,
Maximum sample quantity that can be retained,ปริมาณตัวอย่างสูงสุดที่สามารถเก็บไว้ได้,
Medium,ปานกลาง,
Mention if non-standard Receivable account,ระบุหากเป็นบัญชีลูกหนี้ที่ไม่เป็นมาตรฐาน,
Mention if non-standard payable account,ระบุหากเป็นบัญชีเจ้าหนี้ที่ไม่เป็นมาตรฐาน,
Mention if non-standard receivable account applicable,ระบุหากเป็นบัญชีลูกหนี้ที่ไม่เป็นมาตรฐานที่ใช้ได้,
Merge Invoices Based On,รวมใบแจ้งหนี้ตาม,
Merge Similar Account Heads,รวมหัวบัญชีที่คล้ายกัน,
Merged,ถูกรวมแล้ว,
Message,ข้อความ,
Message Examples,ตัวอย่างข้อความ,
Message for Supplier,ข้อความสำหรับผู้จัดจำหน่าย,
Message to show,ข้อความที่จะแสดง,
Message will be sent to the users to get their status on the Project,ข้อความจะถูกส่งไปยังผู้ใช้เพื่อรับสถานะของพวกเขาในโครงการ,
Messages greater than 160 characters will be split into multiple messages,ข้อความที่ยาวกว่า 160 ตัวอักษรจะถูกแบ่งเป็นหลายข้อความ,
Middle Name,ชื่อกลาง,
Min Amount,จำนวนเงินขั้นต่ำ,
Min Amt,จำนวนเงินขั้นต่ำ,
Min Grade,เกรดขั้นต่ำ,
Min Order Qty,ปริมาณการสั่งซื้อขั้นต่ำ,
Min Qty,ปริมาณขั้นต่ำ,
Min Qty (As Per Stock UOM),ปริมาณขั้นต่ำ (ตามหน่วยวัดสต็อก),
Minimum Invoice Amount,จำนวนเงินใบแจ้งหนี้ขั้นต่ำ,
Minimum Net Rate,อัตราสุทธิต่ำสุด,
Minimum Order Qty,ปริมาณการสั่งซื้อขั้นต่ำ,
Minimum Order Quantity,ปริมาณการสั่งซื้อขั้นต่ำ,
Minimum Payment Amount,จำนวนเงินชำระขั้นต่ำ,
Minimum Total Spent,ยอดใช้จ่ายรวมขั้นต่ำ,
Minimum Value,ค่าต่ำสุด,
Minimum quantity should be as per Stock UOM,ปริมาณขั้นต่ำควรเป็นไปตามหน่วยวัดสต็อก,
Minute,นาที,
Minutes,นาที,
Mixed Conditions,เงื่อนไขผสม,
Mobile,มือถือ,
Mode of Payment,วิธีการชำระเงิน,
Mode of Payment Account,บัญชีวิธีการชำระเงิน,
Model,รุ่น,
Modes of Payment,วิธีการชำระเงิน,
Monday,วันจันทร์,
Monitor for Last 'X' days,ติดตามสำหรับ 'X' วันที่ผ่านมา,
Monitoring Frequency,ความถี่ในการติดตาม,
Month,เดือน,
Month(s) after the end of the invoice month,เดือนหลังจากสิ้นสุดเดือนใบแจ้งหนี้,
Monthly,รายเดือน,
Monthly Distribution,การกระจายรายเดือน,
Monthly Distribution Percentage,เปอร์เซ็นต์การกระจายรายเดือน,
Monthly Distribution Percentages,เปอร์เซ็นต์การกระจายรายเดือน,
Monthly Rate,อัตรารายเดือน,
Monthly Sales Target,เป้าหมายการขายรายเดือน,
Months,เดือน,
More Info,ข้อมูลเพิ่มเติม,
More Information,ข้อมูลเพิ่มเติม,
More/Less than 12 months.,มากกว่า/น้อยกว่า 12 เดือน,
Moving Average,ค่าเฉลี่ยเคลื่อนที่,
Multi Currency,หลายสกุลเงิน,
Multiple Tier Program,โปรแกรมหลายระดับ,
Must be Whole Number,ต้องเป็นจำนวนเต็ม,
Must be a publicly accessible Google Sheets URL and adding Bank Account column is necessary for importing via Google Sheets,ต้องเป็น URL Google Sheets ที่เข้าถึงได้สาธารณะและจำเป็นต้องเพิ่มคอลัมน์บัญชีธนาคารสำหรับการนำเข้าผ่าน Google Sheets,
Mute Email,ปิดเสียงอีเมล,
N/A,ไม่มี,
Name,ชื่อ,
Name and Employee ID,ชื่อและรหัสพนักงาน,
Name of Beneficiary,ชื่อผู้รับผลประโยชน์,
Name of the Monthly Distribution,ชื่อการกระจายรายเดือน,
Named Place,สถานที่ที่ตั้งชื่อ,
Naming Series,ชุดการตั้งชื่อ,
Naming Series Prefix,คำนำหน้าชุดการตั้งชื่อ,
Naming Series and Price Defaults,ชุดการตั้งชื่อและค่าเริ่มต้นราคา,
Natural Gas,ก๊าซธรรมชาติ,
Net Amount,จำนวนเงินสุทธิ,
Net Amount (Company Currency),จำนวนเงินสุทธิ (สกุลเงินบริษัท),
Net Hour Rate,อัตราต่อชั่วโมงสุทธิ,
Net Purchase Amount,จำนวนเงินซื้อสุทธิ,
Net Rate,อัตราสุทธิ,
Net Rate (Company Currency),อัตราสุทธิ (สกุลเงินบริษัท),
Net Total,ยอดรวมสุทธิ,
Net Total (Company Currency),ยอดรวมสุทธิ (สกุลเงินบริษัท),
