Customer Items,منتجات العميل,
Customer Ledger Summary,ملخص دفتر الأستاذ,
Customer Mobile No,رقم محمول العميل,
Customer Name,اسم العميل,
Customer Naming By,تسمية العملاء بواسطة,
Customer PO Details,تفاصيل طلب شراء العميل,
Customer Primary Address,عنوان العميل الرئيسي,
Customer Primary Contact,جهة الاتصال الرئيسية للعميل,
Customer Provided,العملاء المقدمة,
Customer Territory,منطقة العملاء,
Customer Type,نوع العميل,
Customer Warehouse (Optional),مستودع العميل (اختياري),
Customer or Item,عميل أو بند,
Customer's Item Code,كود صنف العميل,
Customer's Purchase Order,طلب شراء الزبون,
Customer's Purchase Order Date,تاريخ امر الشراء العميل,
Customer's Purchase Order No,رقم أمر الشراء الصادر من الزبون,
Customer-wise Item Price,سعر البند العملاء الحكيم,
Customers,العملاء,
Customers Without Any Sales Transactions,زبائن بدون أي معاملات مبيعات,
Customerwise Discount,التخفيض من ناحية الزبائن,
Customs Tariff Number,رقم التعريفة الجمركية,
Daily Timesheet Summary,ملخص سجل الدوام اليومي,
Data Import Configuration,تكوين استيراد البيانات,
Date Of Retirement,تاريخ التقاعد,
Date Settings,إعدادات التاريخ,
Date of Commencement,تاريخ البدء,
Date of Establishment,تاريخ التأسيس,
Date of Incorporation,تاريخ التأسيس,
Date of Issue,تاريخ الإصدار,
Day,يوم,
Day Of Week,يوم من الأسبوع,
Day of Week,يوم من الأسبوع,
Day to Send,يوم لإرسال,
Day(s) after invoice date,يوم (أيام) بعد تاريخ الفاتورة,
Day(s) after the end of the invoice month,يوم (أيام) بعد نهاية شهر الفاتورة,
Days,أيام,
Days Until Due,أيام حتى موعد الاستحقاق,
Debit,مدين,
Debit Amount,مبلغ مدين,
Debit Amount in Account Currency,المبلغ المدين بعملة الحساب,
Debit Note,إشعار مدين,
Debit Note Issued,تم اصدار إشعار الخصم,
Debit To,الخصم ل,
Debit in Company Currency,الخصم في الشركة العملات,
Debit to,الخصم إلى,
Deduct,خصم,
Deductee Details,تفاصيل الخصم,
Deductions or Loss,الخصومات أو الخسارة,
Default Accounts,الحسابات الافتراضية,
Default BOM,الافتراضي BOM,
Default Bank Account,حساب المصرف الافتراضي,
Default Billing Rate,سعر الفوترة الافتراضي,
Default Buying Cost Center,مركز التكلفة المشتري الافتراضي,
Default Buying Price List,قائمة اسعار الشراء الافتراضية,
Default Buying Terms,شروط الشراء الافتراضية,
Default Cash Account,حساب النقد الافتراضي,
Default Company,الشركة الافتراضية,
Default Company Bank Account,الحساب البنكي الافتراضي للشركة,
Default Cost Center,مركز التكلفة الافتراضي,
Default Cost of Goods Sold Account,الحساب الافتراضي لتكلفة البضائع المباعة,
Default Costing Rate,سعر التكلفة الافتراضي,
Default Currency,العملة الافتراضية,
Default Customer Group,المجموعة الافتراضية العملاء,
Default Deferred Expense Account,حساب النفقات المؤجلة الافتراضي,
Default Deferred Revenue Account,حساب الإيرادات المؤجلة الافتراضي,
Default Dimension,البعد الافتراضي,
Default Distance Unit,وحدة قياس المسافة الافتراضية,
Default Expense Account,حساب النفقات الإفتراضي,
Default Finance Book,دفتر المالية الافتراضي,
Default Finished Goods Warehouse,المخزن الافتراضي للبضائع التامة الصنع,
Default Holiday List,قائمة العطل الافتراضية,
Default Income Account,حساب الدخل الافتراضي,
Default Inventory Account,حساب المخزون الافتراضي,
Default Item Group,المجموعة الافتراضية للمواد,
Default Item Manufacturer,الشركة المصنعة الافتراضية للعنصر,
Default Letter Head,رأس الرسالة الأفتراضي,
Default Manufacturer Part No,رقم الجزء الافتراضي للشركة المصنعة,
Default Material Request Type,النوع الافتراضي لـ مستند 'طلب مواد',
Default Payable Account,حساب الدائنون الافتراضي,
Default Payment Request Message,رسالة 'طلب الدفع' الافتراضيه,
Default Payment Terms Template,نموذج شروط الدفع الافتراضية,
Default Price List,قائمة الأسعار الافتراضي,
Default Priority,الأولوية الافتراضية,
Default Purchase Unit of Measure,وحدة الشراء الافتراضية للقياس,
Default Quotation Validity Days,عدد أيام صلاحية عرض الأسعار الافتراضي,
Default Receivable Account,حساب المدينون الافتراضي,
Default Sales Unit of Measure,وحدة قياس المبيعات الافتراضية,
Default Scrap Warehouse,مستودع الخردة الافتراضي,
Default Selling Cost Center,مركز تكلفة المبيعات الافتراضي,
Default Selling Terms,شروط البيع الافتراضية,
Default Service Level Agreement,اتفاقية مستوى الخدمة الافتراضية,
Default Source Warehouse,المستودع المصدر الافتراضي,
Default Stock UOM,افتراضي وحدة قياس السهم,
Default Supplier,مزود الافتراضي,
Default Supplier Group,مجموعة الموردين الافتراضية,
Default Target Warehouse,المخزن الوجهة الافتراضي,
Default Territory,الإقليم الافتراضي,
Default Unit of Measure,وحدة القياس الافتراضية,
Default Valuation Method,أسلوب التقييم الافتراضي,
Default Value,القيمة الافتراضية,
Default Warehouse,النماذج الافتراضية,
Default Warehouse for Sales Return,المستودع الافتراضي لعائد المبيعات,
Default Workstation,محطة العمل الافتراضية,
Default account will be automatically updated in POS Invoice when this mode is selected.,سيتم تحديث الحساب الافتراضي تلقائيا في فاتورة نقاط البيع عند تحديد هذا الوضع.,
Default: 10 mins,الافتراضي: 10 دقائق,
Defaults,الافتراضات,
Deferred Accounting Settings,إعدادات المحاسبة المؤجلة,
Deferred Expense,المصروفات المؤجلة,
Deferred Revenue,الإيرادات المؤجلة,
Deferred Revenue Account,حساب الإيرادات المؤجلة,
Delay between Delivery Stops,التأخير بين توقفات التسليم,
Delayed Item Report,تأخر تقرير البند,
Delayed Order Report,تأخر تقرير الطلب,
Deleted,حذف,
Delivered,تسليم,
Delivered By Supplier,سلمت من قبل المورد,
Delivered Items To Be Billed,مواد سلمت و لم يتم اصدار فواتيرها,
Delivered Qty,الكمية المستلمة,
Delivered by Supplier (Drop Ship),سلمت من قبل مورد (إسقاط عملية الشحن),
Delivery,تسليم,
Delivery Date,تاريخ التسليم,
Delivery Details,تفاصيل التسليم,
Delivery Note,إشعار التسليم,
Delivery Note Item,ملاحظة تسليم السلعة,
Delivery Note No,رقم إشعار التسليم,
Delivery Note Trends,توجهات إشعارات التسليم,
Delivery Settings,إعدادات التسليم,
Delivery Stop,توقف التسليم,
Delivery Stops,توقف التسليم,
Delivery To,التسليم إلى,
Delivery Trip,رحلة التسليم,
Delivery Warehouse,مستودع تسليم,
Departure Time,وقت المغادرة,
Dependent Task,مهمة تابعة,
Dependent Tasks,المهام التابعة,
Depends on Tasks,تعتمد على المهام,
Depreciation,إهلاك,
Depreciation Amount,قيمة الإهلاك,
Depreciation Entry,حركة الإهلاك,
Depreciation Expense Account,حساب نفقات الاهلاك,
Depreciation Method,طريقة الإهلاك,
Depreciation Options,خيارات الإهلاك,
Depreciation Posting Date,تاريخ ترحيل الإهلاك,
Depreciation Schedule,جدول الاهلاك الزمني,
Detailed Reason,سبب مفصل,
Details,تفاصيل,
Determine Address Tax Category From,تحديد عنوان ضريبة الفئة من,
Diesel,ديزل,
Difference,فرق,
Difference (Dr - Cr),الفرق ( المدين -  الدائن ),
Difference Account,حساب الفرق,
Difference Amount,مقدار الفرق,
Difference Amount (Company Currency),فروق المبلغ ( عملة الشركة ) .,
Dimension Defaults,افتراضيات البعد,
Dimension Name,اسم البعد,
Direct Income,إيراد مباشر,
Disable Capacity Planning,تعطيل تخطيط القدرات,
Disable In Words,تعطيل خاصية التفقيط,
Disbursed,مصروف,
Discount,خصم,
Discount Amount,قيمة الخصم,
Discount Percentage,نسبة الخصم,
Discount Type,نوع الخصم,
Discount and Margin,الخصم والهامش,
Discount on Other Item,خصم على بند آخر,
Discounted Invoice,فاتورة مخفضة,
Discounts,الخصومات,
Dislikes,يكره,
Dispatch Information,معلومات الإرسال,
Dispatch Notification Attachment,مرفق إعلام الإرسال,
Dispatch Notification Template,قالب إعلام الإرسال,
Dispatch Settings,إعدادات الإرسال,
Disposal Date,تاريخ التخلص,
Distance,مسافه: بعد,
Distance UOM,المسافة UOM,
Distance from left edge,المسافة من الحافة اليسرى,
Distance from top edge,المسافة من الحافة العلوية,
Distribute Charges Based On,توزيع الرسوم بناء على,
Distribution Name,توزيع الاسم,
Divorced,مطلق,
Do Not Contact,عدم الاتصال,
Do not show any symbol like $ etc next to currencies.,لا تظهر أي رمز مثل $  بجانب العملات.,
Do not update variants on save,لا تقم بتحديث المتغيرات عند الحفظ,
Document Type ,نوع الوثيقة,
Domain,شبكة النطاق,
Don't Send Emails,لا ترسل رسائل البريد الإلكتروني,
Doors,الأبواب,
Double Declining Balance,اهلاك تناقصي,
Downtime,التوقف,
Downtime Analysis,تحليل وقت التعطل,
Downtime Entry,دخول وقت التوقف,
Downtime Reason,سبب التوقف,
Driver,سائق,
Driver Address,عنوان السائق,
Driver Email,سائق البريد الإلكتروني,
Driver Name,اسم السائق,
Driver licence class,فئة رخصة القيادة,
Driving License Categories,فئات رخصة القيادة,
Driving License Category,رخصة قيادة الفئة,
Drop Ship,إسقاط الشحن,
Due Date Based On,تاريخ الاستحقاق بناء على,
Dunning,إنذار بالدفع,
Dunning Amount,مبلغ المطالبة,
Dunning Fee,رسوم المطالبة,
Dunning Letter,رسالة تذكير,
Dunning Letter Text,طلب نص الرسالة,
Dunning Type,نوع الطلب,
ERPNext User ID,معرف المستخدم ERPNext,
Each Transaction,كل عملية,
Edit Posting Date and Time,تحرير تاريخ النشر والوقت,
Education,التعليم,
Educational Qualification,المؤهلات العلمية,
Electric,كهربائي,
Electricity down,انقطاع الكهرباء,
Electronic Invoice Register,تسجيل الفاتورة الإلكترونية,
Email Account,حساب البريد الإلكتروني,
Email Address,البريد الالكتروني,
Email Campaign,حملة البريد الإلكتروني,
Email Campaign For ,حملة البريد الإلكتروني ل,
Email Details,تفاصيل البريد الإلكتروني,
Email Digest,ملخص مرسل عن طريق الايميل,
Email Digest Settings,إعدادات الملخصات المرسله عبر الايميل,
Email Group,البريد الإلكتروني المجموعة,
Email Sent,إرسال البريد الإلكتروني,
Email Settings,إعدادات البريد الإلكتروني,
Email Template,قالب البريد الإلكتروني,
Email sent to,تم ارسال الايميل الي,
Emergency Contact,الاتصال في حالات الطوارئ,
Emergency Contact Name,الطوارئ اسم الاتصال,
Emergency Phone,هاتف حالات الطوارئ,
Employee,الموظف,
Employee ,موظف,
Employee Detail,تفاصيل الموظف,
Employee Education,المستوى التعليمي للموظف,
Employee External Work History,سجل عمل الموظف خارج الشركة,
Employee Group,مجموعة الموظفين,
Employee Group Table,جدول مجموعة الموظفين,
Employee Internal Work History,سجل عمل الموظف داخل الشركة,
Employee Name,اسم الموظف,
Enable Appointment Scheduling,تمكين جدولة موعد,
Enable Auto Email,تفعيل البريد الإلكتروني التلقائي,
Enable Capital Work in Progress Accounting,تمكين العمل في رأس المال,
Enable Deferred Expense,تمكين المصروفات المؤجلة,
Enable Deferred Revenue,تمكين الإيرادات المؤجلة,
Enable European Access,تمكين الوصول الأوروبي,
Enable Perpetual Inventory,تمكين المخزون الدائم,
Enable YouTube Tracking,تمكين تتبع يوتيوب,
Enabled,تمكين,
End date of current invoice's period,تاريخ نهاية فترة الفاتورة الحالية,
End of Life,نهاية الحياة,
Ensure Delivery Based on Produced Serial No,ضمان التسليم على أساس المسلسل المنتجة,
Entity,كيان,
Entry Type,نوع الدخول,
Equity,حقوق الملكية,
Equity/Liability Account,حساب الأسهم / المسؤولية,
Error Description,وصف خاطئ,
Error Log,سجل الأخطاء,
Estimated Arrival,الوصول المتوقع,
Estimated Cost,التكلفة التقديرية,
Estimated Time and Cost,الوقت المقدر والتكلفة,
Evaluation Period,فترة التقييم,
Event,حدث,
"Example: ABCD.#####. If series is set and Batch No is not mentioned in transactions, then automatic batch number will be created based on this series. If you always want to explicitly mention Batch No for this item, leave this blank. Note: this setting will take priority over the Naming Series Prefix in Stock Settings.",مثال: ABCD. #####. إذا تم ضبط المسلسل ولم يتم ذكر رقم الدفعة في المعاملات ، فسيتم إنشاء رقم الدفعة تلقائيًا استنادًا إلى هذه السلسلة. إذا كنت تريد دائمًا الإشارة صراحة إلى Batch No لهذا العنصر ، فاترك هذا فارغًا. ملاحظة: سيأخذ هذا الإعداد الأولوية على بادئة Naming Series في إعدادات المخزون.,
Exception Budget Approver Role,دور الموافقة على الموازنة الاستثنائية,
Excessive machine set up time,وقت إعداد الماكينة المفرط,
Exchange Gain / Loss Account,حساب الربح / الخسارة الناتتج عن الصرف,
Exchange Gain/Loss,أرباح / خسائر الناتجة عن صرف العملة,
Exchange Rate Revaluation,إعادة تقييم سعر الصرف,
Exchange Rate Revaluation Account,حساب إعادة تقييم سعر الصرف,
Excise Entry,الدخول المكوس,
Excise Page Number,رقم صفحة الضريبة,
Existing Company,الشركة القائمة,
Existing Company ,الشركة الحالية,
Exit Interview Held On,أجريت مقابلة الخروج,
Expected Amount,المبلغ المتوقع,
Expected Closing Date,تاريخ الإغلاق المتوقع,
Expected Delivery Date,تاريخ التسليم المتوقع,
Expected End Date,تاريخ الإنتهاء المتوقع,
Expected Hrs,الساعات المتوقعة,
Expected Start Date,تاريخ البدأ المتوقع,
Expected Time (in hours),الوقت المتوقع (بالساعات),
Expected Value After Useful Life,القيمة المتوقعة بعد حياة مفيدة,
Expense,نفقة,
Expense Account,حساب النفقات,
Expense Head,عنوان المصروف,
Expenses Included In Asset Valuation,النفقات المدرجة في تقييم الأصول,
Expenses Included In Valuation,المصروفات متضمنة في تقييم السعر,
Expiry Date,تاريخ انتهاء الصلاحية,
Expiry Duration (in days),مدة الصلاحية (بالأيام),
Exploded Items,العناصر المتفجرة,
Exponential Smoothing Forecasting,تنبؤ تجانس أسي,
External Work History,سجل العمل الخارجي,
Failure Date,تاريخ الفشل,
Family Background,معلومات عن العائلة,
Fax,فاكس,
Feedback By,ردود الفعل من,
Fees,رسوم,
Fetch Customers,جلب العملاء,
Field,حقل,
Field Mapping,رسم الخرائط الميدانية,
Field in Bank Transaction,الحقل في المعاملات المصرفية,
Fieldname,اسم الحقل,
Fields,الحقول,
Fields will be copied over only at time of creation.,سيتم نسخ الحقول فقط في وقت الإنشاء.,
Fieldtype,نوع الحقل,
File to Rename,إعادة تسمية الملف,
Filter Duration (Months),مدة الفلتر (شهور),
Finance Book,كتاب المالية,
Finance Book Detail,كتاب المالية التفاصيل,
Finance Book Id,رقم دفتر تمويل,
Finance Books,كتب المالية,
Finished Good,جيد جيد,
Finished Good Item Code,انتهى رمز السلعة جيدة,
Finished Goods,السلع تامة الصنع,
Finished Goods Warehouse,مستودع البضائع الجاهزة,
First Email,البريد الإلكتروني الأول,
First Name,الاسم الأول,
First Responded On,أجاب أولا على,
First Response Time,وقت الاستجابة الأول,
First Response Time for Issues,وقت الاستجابة الأول للمشكلات,
First Response Time for Opportunity,وقت الاستجابة الأول للفرصة,
Fiscal Year,السنة المالية,
Fiscal Year Company,السنة المالية للشركة,
Fixed,ثابت,
Fixed Asset,الأصول الثابتة,
Fixed Asset Account,حساب الأصول الثابتة,
Fixed Asset Register,سجل الأصول الثابتة,
Fixed Deposit Number,رقم الوديعة الثابتة,
Fixed Rate,سعر الصرف الثابت,
Fleet Manager,مدير قافلة المركبات,
Float,رقم عشري,
Folio no.,فوليو نو.,
Follow Calendar Months,اتبع التقويم الأشهر,
For Buying,للشراء,
For Company,للشركة,
For Price List,لائحة الأسعار,
For Production,للإنتاج,
For Selling,للبيع,
For Warehouse,لمستودع,
"For e.g. 2012, 2012-13",على سبيل المثال 2012، 2013,
For how much spent = 1 Loyalty Point,كم تنفق = 1 نقطة الولاء,
For individual supplier,عن مورد فردي,
For reference,للرجوع إليها,
Foreign Trade Details,تفاصيل التجارة الخارجية,
Forum Posts,مشاركات المنتدى,
Forum URL,رابط المنتدى,
Free Item,بند مجاني,
Freeze Stocks Older Than (Days),تجميد المخزونات أقدم من (أيام),
Frequency,تكرر,
Frequency To Collect Progress,تردد لتجميع التقدم,
Frequency of Depreciation (Months),تواتر او تكرار الاهلاك (أشهر),
From BOM,من BOM,
From Company,من شركة,
From Currency,من العملة,
From Customer,من العملاء,
From Fiscal Year,من السنة المالية,
From Folio No,من فوليو نو,
From Invoice Date,من تاريخ الفاتورة,
From No,من رقم,
From Package No.,من رقم الحزمة,
From Range,من المدى,
From Shareholder,من المساهم,
From Template,من القالب,
From Time,من وقت,
From Time ,من وقت,
From Value,من القيمة,
From Warehouse,من المخزن,
Frozen,مجمد,
Fuel Type,نوع الوقود,
Fuel UOM,وحدة قياس الوقود,
Fulfilled,استيفاء,
Fulfillment User,وفاء المستخدم,
Fulfilment Deadline,الموعد النهائي للوفاء,
Fulfilment Details,تفاصيل الاستيفاء,
Fulfilment Status,حالة الوفاء,
Fulfilment Terms,شروط الوفاء,
Fulfilment Terms and Conditions,شروط وأحكام الوفاء,
Full Name,الاسم الكامل,
Fully Billed,وصفت تماما,
Fully Completed,يكتمل,
Fully Delivered,سلمت بالكامل,
Fully Depreciated,استهلكت بالكامل,
GL Entry,GL الدخول,
Gain/Loss,الربح / الخسارة,
Gain/Loss Account on Asset Disposal,حساب الربح / الخسارة الخاص بالتخلص من الأصول,
Gender,جنس,
General,عام,
General Ledger,دفتر الأستاذ العام,
General Settings,الإعدادات العامة,
Generate New Invoices Past Due Date,إنشاء فواتير جديدة تجاوز تاريخ الاستحقاق,
Generate Schedule,إنشاء جدول,
Get Advances Paid,الحصول على السلف المدفوعة,
Get Advances Received,الحصول على السلف المتلقاة,
Get Current Stock,الحصول على المخزون الحالي,
Get Entries,الحصول على مقالات,
Get Item Locations,الحصول على مواقع البند,
Get Items From,الحصول على البنود من,
Get Latest Query,احصل على آخر استفسار,
Get Material Request,الحصول على المواد طلب,
Get Outstanding Invoices,الحصول على فواتير معلقة,
Get Sales Orders,الحصول على أوامر البيع,
Get Started Sections,تبدأ الأقسام,
Gift Card,كرت هدية,
Global Defaults,افتراضيات العالمية,
Goal,الهدف,
Grace Period,فترة سماح,
Graduate,التخرج,
Grand Total,المجموع الإجمالي,
Grand Total (Company Currency),المجموع الكلي (العملات شركة),
Greeting Subtitle,الترجمة التحية,
Greeting Title,عنوان الترحيب,
Greetings Section,قسم التحيات,
Gross Margin,هامش الربح الإجمالي,
Gross Profit,الربح الإجمالي,
Gross Weight,الوزن الإجمالي,
Gross Weight UOM,الوزن الإجمالي UOM,
Gross and Net Profit Report,تقرير الربح الإجمالي والصافي,
Group Same Items,تجميع العناصر المتشابهة,
Group same items,مادة نفس المجموعة,
HR Manager,مدير الموارد البشرية,
HR User,مستخدم الموارد البشرية,
Half-Yearly,نصف سنوية,
Half-yearly,نصف سنوي,
Has Batch No,ودفعة واحدة لا,
Has Certificate ,لديه شهادة,
Has Expiry Date,تاريخ انتهاء الصلاحية,
Has Print Format,لديها تنسيق طباعة,
Has Serial No,يحتوي على رقم تسلسلي,
Has Variants,يحتوي على متغيرات,
Health Details,تفاصيل الحالة الصحية,
Heatmap,خريطة الحرارة,
Help Article,صفحة المساعدة,
Help Section,قسم المساعدة,
Help Text,نص المساعدة,
"Here you can maintain family details like name and occupation of parent, spouse and children",هنا يمكنك إدراج تفاصيل عائلية مثل اسم العائلة ومهنة الزوج، الوالدين والأطفال,
"Here you can maintain height, weight, allergies, medical concerns etc",هنا يمكنك ادراج تفاصيل عن الحالة الصحية مثل الطول والوزن، الحساسية، المخاوف الطبية,
Hidden list maintaining the list of contacts linked to Shareholder,قائمة مخفية الحفاظ على قائمة من الاتصالات المرتبطة المساهم,
Hide Currency Symbol,إخفاء رمز العملة,
Hide Unavailable Items,إخفاء العناصر غير المتوفرة,
"Higher the number, higher the priority",الرقم الأعلى له أولوية أكبر,
History In Company,الحركة التاريخيه في الشركة,
Hold Invoice,عقد الفاتورة,
Hold Type,نوع التعليق,
Holiday,عطلة,
Holiday List,قائمة العطلات,
Holiday List Name,اسم قائمة العطلات,
Hourly,باستمرار,
Hours,ساعات,
How frequently?,عدد المرات؟,
Hrs,ساعات,
IBAN,رقم الحساب البنكي,
IP Address,عنوان IP,
IRS 1099,مصلحة الضرائب 1099,
Identification of the package for the delivery (for print),تحديد حزمة لتسليم (للطباعة),
"If ""Months"" is selected, a fixed amount will be booked as deferred revenue or expense for each month irrespective of the number of days in a month. It will be prorated if deferred revenue or expense is not booked for an entire month",إذا تم تحديد &quot;الأشهر&quot; ، فسيتم حجز مبلغ ثابت كإيرادات أو مصروفات مؤجلة لكل شهر بغض النظر عن عدد الأيام في الشهر. سيتم تقسيمها إذا لم يتم حجز الإيرادات أو المصاريف المؤجلة لمدة شهر كامل,
If Income or Expense,إذا دخل أو مصروف,
"If blank, parent Warehouse Account or company default will be considered in transactions",إذا كان فارغًا ، فسيتم اعتبار حساب المستودع الأصلي أو حساب الشركة الافتراضي في المعاملات,
"If checked, the tax amount will be considered as already included in the Print Rate / Print Amount",إذا كانت محددة، سيتم النظر في مقدار ضريبة كمدرجة بالفعل في قيم الطباعة / مقدار الطباعة,
If different than customer address,إذا كان مختلفا عن عنوان العميل,
"If disable, 'In Words' field will not be visible in any transaction",إذا تم تعطيله، فلن يكون الحقل 'بالحروف' مرئيا في أي معاملة,
"If disable, 'Rounded Total' field will not be visible in any transaction","إذا تم تعطيله، فلن يكون الحقل ""أجمالي تقريب"" مرئيا في أي معاملة",
"If item is a variant of another item then description, image, pricing, taxes etc will be set from the template unless explicitly specified",إذا كان البند هو البديل من بند آخر ثم وصف، صورة، والتسعير، والضرائب سيتم تعيين غيرها من القالب، ما لم يذكر صراحة,
If more than one package of the same type (for print),إذا كان أكثر من حزمة واحدة من نفس النوع (للطباعة),
"If the account is frozen, entries are allowed to restricted users.",إذا الحساب مجمد، يسمح بالدخول إلى المستخدمين المحددين.,
"If there is no assigned timeslot, then communication will be handled by this group",إذا لم يكن هناك مهلة زمنية محددة ، فسيتم التعامل مع الاتصالات من قبل هذه المجموعة,
"If this checkbox is checked, paid amount will be splitted and allocated as per the amounts in payment schedule against each payment term",إذا تم تحديد مربع الاختيار هذا ، فسيتم تقسيم المبلغ المدفوع وتخصيصه وفقًا للمبالغ الموجودة في جدول الدفع مقابل كل مصطلح دفع,
If this is checked subsequent new invoices will be created on calendar  month and quarter start dates irrespective of current invoice start date,إذا تم التحقق من ذلك ، فسيتم إنشاء فواتير جديدة لاحقة في شهر التقويم وتواريخ بدء ربع السنة بغض النظر عن تاريخ بدء الفاتورة الحالي,
If this is unchecked Journal Entries will be saved in a Draft state and will have to be submitted manually,إذا كان هذا غير محدد ، فسيتم حفظ إدخالات دفتر اليومية في حالة المسودة وسيتعين إرسالها يدويًا,
"If this is unchecked, direct GL entries will be created to book deferred revenue or expense",إذا لم يتم تحديد ذلك ، فسيتم إنشاء إدخالات دفتر الأستاذ العام المباشرة لحجز الإيرادات أو المصاريف المؤجلة,
"If this item has variants, then it cannot be selected in sales orders etc.",إذا كان هذا البند لديها بدائل، فإنه لا يمكن اختيارها في أوامر البيع الخ,
Ignore,تجاهل,
Ignore Employee Time Overlap,تجاهل تداخل وقت الموظف,
Ignore Pricing Rule,تجاهل (قاعدة التسعير),
Ignore User Time Overlap,تجاهل تداخل وقت المستخدم,
Ignore Workstation Time Overlap,تجاهل تداخل وقت محطة العمل,
Image,صورة,
Import File,استيراد ملف,
Import File Errors and Warnings,استيراد ملف الأخطاء والتحذيرات,
Import Invoices,استيراد الفواتير,
Import Log Preview,استيراد سجل معاينة,
Import Preview,استيراد معاينة,
Import Supplier Invoice,استيراد فاتورة المورد,
Import Type,نوع الاستيراد,
Import Warnings,استيراد تحذيرات,
Import from Google Sheets,استيراد من جداول بيانات Google,
In Days,في الايام,
In Maintenance,في الصيانة,
In Mins,في دقائق,
In Percentage,في المئة,
In Transit,في مرحلة انتقالية,
In Words,في كلمات,
In Words (Company Currency),في الأحرف ( عملة الشركة ),
In Words (Export) will be visible once you save the Delivery Note.,بالحروف (تصدير) سوف تكون مرئية بمجرد حفظ اشعار التسليم.,
In Words will be visible once you save the Delivery Note.,بالحروف سوف تكون مرئية بمجرد حفظ اشعارالتسليم.,
In Words will be visible once you save the Sales Invoice.,وبعبارة تكون مرئية بمجرد حفظ فاتورة المبيعات.,
In Words will be visible once you save the Sales Order.,وبعبارة تكون مرئية بمجرد حفظ ترتيب المبيعات.,
In minutes,في دقائق,
Inactive,غير نشط,
Inactive Customers,العملاء الغير النشطين,
Inactive Sales Items,عناصر المبيعات غير النشطة,
Incentives,الحوافز,
Include Ageing Summary,قم بتضمين ملخص الشيخوخة,
Include Exploded Items,تشمل البنود المستبعدة,
Include Item In Manufacturing,تشمل البند في التصنيع,
Include Non Stock Items,تشمل الاصناف الغير مخزنية,
Include POS Transactions,تشمل معاملات نقطه البيع,
Include Payment (POS),تشمل الدفع (POS),
Include Reconciled Entries,تضمن القيود التي تم تسويتها,
Include Subcontracted Items,تضمين العناصر من الباطن,
Include in gross,تدرج في الإجمالي,
Including items for sub assemblies,بما في ذلك السلع للمجموعات الفرعية,
Income,الإيرادات,
Income Account,حساب الدخل,
Incoming Rate,معدل الواردة,
Increment,الزيادة,
Indicates that the package is a part of this delivery (Only Draft),يشير إلى أن الحزمة هو جزء من هذا التسليم (مشروع فقط),
Indirect Income,دخل غير مباشرة,
Individual,فرد,
Industry,صناعة,
Industry Type,نوع صناعة,
Initial Email Notification Sent,تم إرسال إشعار البريد الإلكتروني المبدئي,
Initiated,بدأت,
Insert New Records,أدخل سجلات جديدة,
Inspected By,تفتيش من قبل,
Inspection Required,التفتيش مطلوب,
Inspection Required before Delivery,التفتيش المطلوبة قبل تسليم,
Inspection Required before Purchase,التفتيش المطلوبة قبل الشراء,
Inspection Type,نوع التفتيش,
Installation Date,تثبيت تاريخ,
Installation Note,ملاحظة التثبيت,
Installation Note Item,ملاحظة تثبيت الإغلاق,
Installation Status,حالة التركيب,
Installation Time,تثبيت الزمن,
Installed Qty,الكميات الثابتة,
Instructions,تعليمات,
Insurance Company,تفاصيل التأمين,
Insurance Details,تفاصيل التأمين,
Insurance End Date,تاريخ انتهاء التأمين,
Insurance Start Date,تاريخ بداية التأمين,
Insured value,قيمة المؤمن,
Insurer,شركة التأمين,
Int,الباحث,
Integration Details,تفاصيل التكامل,
Integration ID,معرف التكامل,
Inter Company Invoice Reference,الشركة المشتركة للفاتورة,
Inter Company Journal Entry,الدخول المشترك بين الشركة,
Inter Company Journal Entry Reference,انتر دخول الشركة مجلة الدخول,
Inter Company Order Reference,مرجع طلب شركة Inter,
Inter Company Reference,بين شركة مرجع,
Interested,مهتم,
Internal Transfer,نقل داخلي,
Internal Work History,سجل العمل الداخلي,
Inventory,جرد,
Invoice,فاتورة,
Invoice Date,تاريخ الفاتورة,
Invoice Discounting,خصم الفواتير,
Invoice Number,رقم الفاتورة,
Invoice Portion,جزء الفاتورة,
Invoice Series,سلسلة الفاتورة,
Invoice Type,نوع الفاتورة,
Invoices,الفواتير,
Inward,نحو الداخل,
Is Account Payable,هل هو حساب دائن,
Is Advance,هل مقدم,
Is Billable,هو قابل للفوترة,
Is Cancelled,هل ملغي,
Is Company,هي الشركة,
Is Company Account,هو حساب الشركة,
Is Consolidated,موحّدة,
Is Container,حاوية,
Is Cumulative,هو التراكمي,
Is Customer Provided Item,هل العميل يقدم الصنف,
Is Default,افتراضي,
Is Default Account,هو الحساب الافتراضي,
Is Default Language,هي اللغة الافتراضية,
Is Discounted,هو مخفضة,
Is Fixed Asset,هو الأصول الثابتة,
Is Free Item,هو البند الحرة,
Is Frozen,مجمدة,
Is Internal Customer,هو عميل داخلي,
Is Internal Supplier,هو المورد الداخلي,
Is Milestone,هو معلم,
Is Opening,هل قيد افتتاحي,
Is Opening Entry,تم افتتاح الدخول,
Is Purchase Order Required for Purchase Invoice & Receipt Creation?,هل طلب الشراء مطلوب لإنشاء فاتورة الشراء والإيصال؟,
